,GENE,MUTATION_REMARK,GENOMIC_MUTATION_ID,FUSION_ID,MUTATION_AA_SYNTAX,DISEASE,ACTIONABILITY_RANK,DEVELOPMENT_STATUS,DRUG_COMBINATION,TESTING_REQUIRED,TRIAL_STATUS,TRIAL_ID,TRIAL_NAME,COMPLETION_STATUS,TRIAL_PRIMARY_COMPLETION_DATE,PATIENT_PRESCREENING,RESULTS_AVAILABILITY,PROGRESSION_REMARK,SOURCE_TYPE,SOURCE,TREATMENT_HISTORY,PATIENT_AGE,PRIMARY_OUTCOME_MEASURE,NUMBER_OF_PATIENTS,TREATED_NUMBER,CONTROL_NUMBER,CONTROL_TREATMENT,ORR_TREAT,ORR_CON,ORR_CI,ORR_PVAL,DOR_TREAT,DOR_CON,DOR_CI,DOR_PVAL,PFS_TREAT,PFS_CON,PFS_HR,PFS_CI,PFS_PVAL,TTP_TREAT,TTP_CON,TTP_HR,TTP_CI,TTP_PVAL,DCR_TREAT,DCR_CON,DCR_PVAL,OS_TREAT,OS_CON,OS_HR,OS_CI,OS_PVAL,OBJ_RR_TREAT,CR_COUNT,PR_COUNT,SD_COUNT,RFS_TREAT,RFS_CON,RFS_HR,RFS_CI,RFS_PVAL,BLOOD_RESPONSE,RESPONSE_VALUE,TIMEPOINT,CLASSIFICATION_ID,LAST_UPDATED,COSMIC_PHENOTYPE_ID,SITE_PRIMARY_COSMIC,SITE_SUBTYPE1_COSMIC,SITE_SUBTYPE2_COSMIC,SITE_SUBTYPE3_COSMIC,HISTOLOGY_COSMIC,HIST_SUBTYPE1_COSMIC,HIST_SUBTYPE2_COSMIC,HIST_SUBTYPE3_COSMIC
231,ERBB2,ERBB2_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Capecitabine + Trastuzumab + Tucatinib,,Recruiting,NCT05672524,,ECD,2025Dec30,Overexpression,No,,4,NCT05672524,,,"Complete response, Pathological complete response",37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2023Jan12,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
232,ERBB2,ERBB2_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Capecitabine + Trastuzumab + Tucatinib,,Recruiting,NCT05672524,,ECD,2025Dec30,Overexpression,No,,4,NCT05672524,,,"Complete response, Pathological complete response",37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2023Jan12,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
233,ERBB2,ERBB2_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Capecitabine + Trastuzumab + Tucatinib,,Recruiting,NCT05672524,,ECD,2025Dec30,Overexpression,No,,4,NCT05672524,,,"Complete response, Pathological complete response",37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2023Jan12,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
234,ERBB2,ERBB2_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Capecitabine + Trastuzumab + Tucatinib,,Recruiting,NCT05672524,,ECD,2025Dec30,Overexpression,No,,4,NCT05672524,,,"Complete response, Pathological complete response",37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2023Jan12,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
235,ERBB2,ERBB2_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Capecitabine + Trastuzumab + Tucatinib,,Recruiting,NCT05672524,,ECD,2025Dec30,Overexpression,No,,4,NCT05672524,,,"Complete response, Pathological complete response",37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2023Jan12,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
236,ERBB2,ERBB2_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Capecitabine + Trastuzumab + Tucatinib,,Recruiting,NCT05672524,,ECD,2025Dec30,Overexpression,No,,4,NCT05672524,,,"Complete response, Pathological complete response",37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2023Jan12,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
237,ERBB2,ERBB2_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Capecitabine + Trastuzumab + Tucatinib,,Recruiting,NCT05672524,,ECD,2025Dec30,Overexpression,No,,4,NCT05672524,,,"Complete response, Pathological complete response",37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2023Jan12,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
238,ERBB2,ERBB2_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Capecitabine + Trastuzumab + Tucatinib,,Recruiting,NCT05672524,,ECD,2025Dec30,Overexpression,No,,4,NCT05672524,,,"Complete response, Pathological complete response",37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2023Jan12,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
239,ERBB2,ERBB2_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Capecitabine + Trastuzumab + Tucatinib,,Recruiting,NCT05672524,,ECD,2025Dec30,Overexpression,No,,4,NCT05672524,,,"Complete response, Pathological complete response",37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2023Jan12,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
240,ERBB2,ERBB2_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Capecitabine + Trastuzumab + Tucatinib,,Recruiting,NCT05672524,,ECD,2025Dec30,Overexpression,No,,4,NCT05672524,,,"Complete response, Pathological complete response",37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2023Jan12,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
241,ERBB2,ERBB2_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Capecitabine + Trastuzumab + Tucatinib,,Recruiting,NCT05672524,,ECD,2025Dec30,Overexpression,No,,4,NCT05672524,,,"Complete response, Pathological complete response",37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2023Jan12,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
242,ERBB2,ERBB2_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Capecitabine + Trastuzumab + Tucatinib,,Recruiting,NCT05672524,,ECD,2025Dec30,Overexpression,No,,4,NCT05672524,,,"Complete response, Pathological complete response",37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2023Jan12,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
243,ERBB2,ERBB2_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Capecitabine + Trastuzumab + Tucatinib,,Recruiting,NCT05672524,,ECD,2025Dec30,Overexpression,No,,4,NCT05672524,,,"Complete response, Pathological complete response",37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2023Jan12,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
244,ERBB2,ERBB2_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Capecitabine + Trastuzumab + Tucatinib,,Recruiting,NCT05672524,,ECD,2025Dec30,Overexpression,No,,4,NCT05672524,,,"Complete response, Pathological complete response",37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2023Jan12,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
245,ERBB2,ERBB2_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Capecitabine + Trastuzumab + Tucatinib,,Recruiting,NCT05672524,,ECD,2025Dec30,Overexpression,No,,4,NCT05672524,,,"Complete response, Pathological complete response",37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2023Jan12,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
246,ERBB2,ERBB2_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Capecitabine + Trastuzumab + Tucatinib,,Recruiting,NCT05672524,,ECD,2025Dec30,Overexpression,No,,4,NCT05672524,,,"Complete response, Pathological complete response",37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2023Jan12,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
247,ERBB2,ERBB2_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Capecitabine + Trastuzumab + Tucatinib,,Recruiting,NCT05672524,,ECD,2025Dec30,Overexpression,No,,4,NCT05672524,,,"Complete response, Pathological complete response",37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2023Jan12,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
248,ERBB2,ERBB2_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Capecitabine + Trastuzumab + Tucatinib,,Recruiting,NCT05672524,,ECD,2025Dec30,Overexpression,No,,4,NCT05672524,,,"Complete response, Pathological complete response",37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2023Jan12,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
249,ERBB2,ERBB2_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Capecitabine + Trastuzumab + Tucatinib,,Recruiting,NCT05672524,,ECD,2025Dec30,Overexpression,No,,4,NCT05672524,,,"Complete response, Pathological complete response",37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2023Jan12,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
250,ERBB2,ERBB2_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Capecitabine + Trastuzumab + Tucatinib,,Recruiting,NCT05672524,,ECD,2025Dec30,Overexpression,No,,4,NCT05672524,,,"Complete response, Pathological complete response",37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2023Jan12,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
251,ERBB2,ERBB2_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Capecitabine + Trastuzumab + Tucatinib,,Recruiting,NCT05672524,,ECD,2025Dec30,Overexpression,No,,4,NCT05672524,,,"Complete response, Pathological complete response",37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2023Jan12,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
252,MLH1,MLH1_unspecified or MSH2_unspecified or MSH6_unspecified or PMS2_unspecified ,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Chemotherapy + Emepepimut-S + Radiotherapy,,Completed,NCT01507103,SPRINT,PCD,2014Jun01,Expression confirmed,Yes,ICI 0.54 v 1.54,4,NCT01507103,,,Immune cell infiltration,63.0,33.0,30.0,Chemotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
253,MLH1,MLH1_unspecified or MSH2_unspecified or MSH6_unspecified or PMS2_unspecified ,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Chemotherapy + Emepepimut-S + Radiotherapy,,Completed,NCT01507103,SPRINT,PCD,2014Jun01,Expression confirmed,Yes,ICI 0.54 v 1.54,4,NCT01507103,,,Immune cell infiltration,63.0,33.0,30.0,Chemotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
254,MLH1,MLH1_unspecified or MSH2_unspecified or MSH6_unspecified or PMS2_unspecified ,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Chemotherapy + Emepepimut-S + Radiotherapy,,Completed,NCT01507103,SPRINT,PCD,2014Jun01,Expression confirmed,Yes,ICI 0.54 v 1.54,4,NCT01507103,,,Immune cell infiltration,63.0,33.0,30.0,Chemotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
255,MLH1,MLH1_unspecified or MSH2_unspecified or MSH6_unspecified or PMS2_unspecified ,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Chemotherapy + Emepepimut-S + Radiotherapy,,Completed,NCT01507103,SPRINT,PCD,2014Jun01,Expression confirmed,Yes,ICI 0.54 v 1.54,4,NCT01507103,,,Immune cell infiltration,63.0,33.0,30.0,Chemotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
256,MLH1,MLH1_unspecified or MSH2_unspecified or MSH6_unspecified or PMS2_unspecified ,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Chemotherapy + Emepepimut-S + Radiotherapy,,Completed,NCT01507103,SPRINT,PCD,2014Jun01,Expression confirmed,Yes,ICI 0.54 v 1.54,4,NCT01507103,,,Immune cell infiltration,63.0,33.0,30.0,Chemotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
257,MLH1,MLH1_unspecified or MSH2_unspecified or MSH6_unspecified or PMS2_unspecified ,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Chemotherapy + Emepepimut-S + Radiotherapy,,Completed,NCT01507103,SPRINT,PCD,2014Jun01,Expression confirmed,Yes,ICI 0.54 v 1.54,4,NCT01507103,,,Immune cell infiltration,63.0,33.0,30.0,Chemotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
258,MLH1,MLH1_unspecified or MSH2_unspecified or MSH6_unspecified or PMS2_unspecified ,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Chemotherapy + Emepepimut-S + Radiotherapy,,Completed,NCT01507103,SPRINT,PCD,2014Jun01,Expression confirmed,Yes,ICI 0.54 v 1.54,4,NCT01507103,,,Immune cell infiltration,63.0,33.0,30.0,Chemotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
259,MLH1,MLH1_unspecified or MSH2_unspecified or MSH6_unspecified or PMS2_unspecified ,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Chemotherapy + Emepepimut-S + Radiotherapy,,Completed,NCT01507103,SPRINT,PCD,2014Jun01,Expression confirmed,Yes,ICI 0.54 v 1.54,4,NCT01507103,,,Immune cell infiltration,63.0,33.0,30.0,Chemotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
260,MLH1,MLH1_unspecified or MSH2_unspecified or MSH6_unspecified or PMS2_unspecified ,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Chemotherapy + Emepepimut-S + Radiotherapy,,Completed,NCT01507103,SPRINT,PCD,2014Jun01,Expression confirmed,Yes,ICI 0.54 v 1.54,4,NCT01507103,,,Immune cell infiltration,63.0,33.0,30.0,Chemotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
261,MLH1,MLH1_unspecified or MSH2_unspecified or MSH6_unspecified or PMS2_unspecified ,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Chemotherapy + Emepepimut-S + Radiotherapy,,Completed,NCT01507103,SPRINT,PCD,2014Jun01,Expression confirmed,Yes,ICI 0.54 v 1.54,4,NCT01507103,,,Immune cell infiltration,63.0,33.0,30.0,Chemotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
262,MLH1,MLH1_unspecified or MSH2_unspecified or MSH6_unspecified or PMS2_unspecified ,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Chemotherapy + Emepepimut-S + Radiotherapy,,Completed,NCT01507103,SPRINT,PCD,2014Jun01,Expression confirmed,Yes,ICI 0.54 v 1.54,4,NCT01507103,,,Immune cell infiltration,63.0,33.0,30.0,Chemotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
263,MLH1,MLH1_unspecified or MSH2_unspecified or MSH6_unspecified or PMS2_unspecified ,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Chemotherapy + Emepepimut-S + Radiotherapy,,Completed,NCT01507103,SPRINT,PCD,2014Jun01,Expression confirmed,Yes,ICI 0.54 v 1.54,4,NCT01507103,,,Immune cell infiltration,63.0,33.0,30.0,Chemotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
264,MLH1,MLH1_unspecified or MSH2_unspecified or MSH6_unspecified or PMS2_unspecified ,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Chemotherapy + Emepepimut-S + Radiotherapy,,Completed,NCT01507103,SPRINT,PCD,2014Jun01,Expression confirmed,Yes,ICI 0.54 v 1.54,4,NCT01507103,,,Immune cell infiltration,63.0,33.0,30.0,Chemotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
265,MLH1,MLH1_unspecified or MSH2_unspecified or MSH6_unspecified or PMS2_unspecified ,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Chemotherapy + Emepepimut-S + Radiotherapy,,Completed,NCT01507103,SPRINT,PCD,2014Jun01,Expression confirmed,Yes,ICI 0.54 v 1.54,4,NCT01507103,,,Immune cell infiltration,63.0,33.0,30.0,Chemotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
266,MLH1,MLH1_unspecified or MSH2_unspecified or MSH6_unspecified or PMS2_unspecified ,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Chemotherapy + Emepepimut-S + Radiotherapy,,Completed,NCT01507103,SPRINT,PCD,2014Jun01,Expression confirmed,Yes,ICI 0.54 v 1.54,4,NCT01507103,,,Immune cell infiltration,63.0,33.0,30.0,Chemotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
267,MLH1,MLH1_unspecified or MSH2_unspecified or MSH6_unspecified or PMS2_unspecified ,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Chemotherapy + Emepepimut-S + Radiotherapy,,Completed,NCT01507103,SPRINT,PCD,2014Jun01,Expression confirmed,Yes,ICI 0.54 v 1.54,4,NCT01507103,,,Immune cell infiltration,63.0,33.0,30.0,Chemotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
268,MLH1,MLH1_unspecified or MSH2_unspecified or MSH6_unspecified or PMS2_unspecified ,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Chemotherapy + Emepepimut-S + Radiotherapy,,Completed,NCT01507103,SPRINT,PCD,2014Jun01,Expression confirmed,Yes,ICI 0.54 v 1.54,4,NCT01507103,,,Immune cell infiltration,63.0,33.0,30.0,Chemotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
269,MLH1,MLH1_unspecified or MSH2_unspecified or MSH6_unspecified or PMS2_unspecified ,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Chemotherapy + Emepepimut-S + Radiotherapy,,Completed,NCT01507103,SPRINT,PCD,2014Jun01,Expression confirmed,Yes,ICI 0.54 v 1.54,4,NCT01507103,,,Immune cell infiltration,63.0,33.0,30.0,Chemotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
270,MLH1,MLH1_unspecified or MSH2_unspecified or MSH6_unspecified or PMS2_unspecified ,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Chemotherapy + Emepepimut-S + Radiotherapy,,Completed,NCT01507103,SPRINT,PCD,2014Jun01,Expression confirmed,Yes,ICI 0.54 v 1.54,4,NCT01507103,,,Immune cell infiltration,63.0,33.0,30.0,Chemotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
271,MLH1,MLH1_unspecified or MSH2_unspecified or MSH6_unspecified or PMS2_unspecified ,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Chemotherapy + Emepepimut-S + Radiotherapy,,Completed,NCT01507103,SPRINT,PCD,2014Jun01,Expression confirmed,Yes,ICI 0.54 v 1.54,4,NCT01507103,,,Immune cell infiltration,63.0,33.0,30.0,Chemotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
272,MLH1,MLH1_unspecified or MSH2_unspecified or MSH6_unspecified or PMS2_unspecified ,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Chemotherapy + Emepepimut-S + Radiotherapy,,Completed,NCT01507103,SPRINT,PCD,2014Jun01,Expression confirmed,Yes,ICI 0.54 v 1.54,4,NCT01507103,,,Immune cell infiltration,63.0,33.0,30.0,Chemotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
273,MLH1,MLH1_unspecified or MSH2_unspecified or MSH6_unspecified or PMS2_unspecified ,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Chemotherapy + Emepepimut-S + Radiotherapy,,Completed,NCT01507103,SPRINT,PCD,2014Jun01,Expression confirmed,Yes,ICI 0.54 v 1.54,4,NCT01507103,,,Immune cell infiltration,63.0,33.0,30.0,Chemotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
274,MLH1,MLH1_unspecified or MSH2_unspecified or MSH6_unspecified or PMS2_unspecified ,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Chemotherapy + Emepepimut-S + Radiotherapy,,Completed,NCT01507103,SPRINT,PCD,2014Jun01,Expression confirmed,Yes,ICI 0.54 v 1.54,4,NCT01507103,,,Immune cell infiltration,63.0,33.0,30.0,Chemotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
275,MLH1,MLH1_unspecified or MSH2_unspecified or MSH6_unspecified or PMS2_unspecified ,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Chemotherapy + Emepepimut-S + Radiotherapy,,Completed,NCT01507103,SPRINT,PCD,2014Jun01,Expression confirmed,Yes,ICI 0.54 v 1.54,4,NCT01507103,,,Immune cell infiltration,63.0,33.0,30.0,Chemotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
276,MLH1,MLH1_unspecified or MSH2_unspecified or MSH6_unspecified or PMS2_unspecified ,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Chemotherapy + Emepepimut-S + Radiotherapy,,Completed,NCT01507103,SPRINT,PCD,2014Jun01,Expression confirmed,Yes,ICI 0.54 v 1.54,4,NCT01507103,,,Immune cell infiltration,63.0,33.0,30.0,Chemotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
277,MLH1,MLH1_unspecified or MSH2_unspecified or MSH6_unspecified or PMS2_unspecified ,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Chemotherapy + Emepepimut-S + Radiotherapy,,Completed,NCT01507103,SPRINT,PCD,2014Jun01,Expression confirmed,Yes,ICI 0.54 v 1.54,4,NCT01507103,,,Immune cell infiltration,63.0,33.0,30.0,Chemotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
278,MLH1,MLH1_unspecified or MSH2_unspecified or MSH6_unspecified or PMS2_unspecified ,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 2,Chemotherapy + Emepepimut-S + Radiotherapy,,Completed,NCT01507103,SPRINT,PCD,2014Jun01,Expression confirmed,Yes,ICI 0.54 v 1.54,4,NCT01507103,,,Immune cell infiltration,63.0,33.0,30.0,Chemotherapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
